yearmonth,location,site,plot,category,percentcover,period
202210,Maguey,10,83,algae,0.07321428571428572,after 6mo
202210,Maguey,10,83,other,0.0026785714285714286,after 6mo
202210,Maguey,10,83,sponge,0.021130952380952382,after 6mo
202210,Maguey,10,83,sand-rubble,0.8690476190476191,after 6mo
202210,Maguey,10,83,seagrass,0.001488095238095238,after 6mo
202210,Maguey,10,83,tools,0.008928571428571428,after 6mo
202210,Maguey,10,84,coral,0.0030303030303030303,after 6mo
202210,Maguey,10,84,gorgonian,0.001928374655647383,after 6mo
202210,Maguey,10,84,algae,0.05234159779614325,after 6mo
202210,Maguey,10,84,other,0.003305785123966942,after 6mo
202210,Maguey,10,84,sponge,0.01046831955922865,after 6mo
202210,Maguey,10,84,sand-rubble,0.9173553719008265,after 6mo
202210,Maguey,10,84,tools,0.011570247933884297,after 6mo
202210,Maguey,12,53,coral,0.0031446540880503146,after 6mo
202210,Maguey,12,53,gorgonian,0.006918238993710692,after 6mo
202210,Maguey,12,53,algae,0.21635220125786164,after 6mo
202210,Maguey,12,53,other,0.0010482180293501049,after 6mo
202210,Maguey,12,53,sponge,0.0067085953878406705,after 6mo
202210,Maguey,12,53,sand-rubble,0.7421383647798742,after 6mo
202210,Maguey,12,53,seagrass,0.007966457023060796,after 6mo
202210,Maguey,12,53,tools,0.015723270440251572,after 6mo
202210,Maguey,12,54,coral,0.005307855626326964,after 6mo
202210,Maguey,12,54,gorgonian,0.0118895966029724,after 6mo
202210,Maguey,12,54,algae,0.283864118895966,after 6mo
202210,Maguey,12,54,other,0.0012738853503184713,after 6mo
202210,Maguey,12,54,sponge,0.004670912951167728,after 6mo
202210,Maguey,12,54,sand-rubble,0.646072186836518,after 6mo
202210,Maguey,12,54,seagrass,0.02823779193205945,after 6mo
202210,Maguey,12,54,tools,0.018683651804670912,after 6mo
202210,Maguey,12,55,coral,0.010093896713615023,after 6mo
202210,Maguey,12,55,gorgonian,0.008450704225352112,after 6mo
202210,Maguey,12,55,algae,0.20422535211267606,after 6mo
202210,Maguey,12,55,other,0.0018779342723004694,after 6mo
202210,Maguey,12,55,sponge,0.003990610328638498,after 6mo
202210,Maguey,12,55,sand-rubble,0.6166666666666667,after 6mo
202210,Maguey,12,55,seagrass,0.14037558685446008,after 6mo
202210,Maguey,12,55,tools,0.01431924882629108,after 6mo
202210,Maguey,12,56,coral,0.01023391812865497,after 6mo
202210,Maguey,12,56,gorgonian,0.00847953216374269,after 6mo
202210,Maguey,12,56,algae,0.23801169590643276,after 6mo
202210,Maguey,12,56,other,8.771929824561404e-4,after 6mo
202210,Maguey,12,56,sponge,0.0061403508771929825,after 6mo
202210,Maguey,12,56,sand-rubble,0.7035087719298245,after 6mo
202210,Maguey,12,56,seagrass,0.022514619883040935,after 6mo
202210,Maguey,12,56,tools,0.01023391812865497,after 6mo
202210,Maguey,15,61,coral,0.018656716417910446,after 6mo
202210,Maguey,15,61,gorgonian,0.020895522388059702,after 6mo
202210,Maguey,15,61,algae,0.44328358208955226,after 6mo
202210,Maguey,15,61,other,0.0024875621890547263,after 6mo
202210,Maguey,15,61,sponge,0.011442786069651741,after 6mo
202210,Maguey,15,61,sand-rubble,0.46940298507462686,after 6mo
202210,Maguey,15,61,seagrass,2.487562189054726e-4,after 6mo
202210,Maguey,15,61,tools,0.033582089552238806,after 6mo
202210,Maguey,15,62,coral,0.010687022900763359,after 6mo
202210,Maguey,15,62,gorgonian,0.007379134860050891,after 6mo
202210,Maguey,15,62,algae,0.48778625954198473,after 6mo
202210,Maguey,15,62,other,0.0010178117048346056,after 6mo
202210,Maguey,15,62,sponge,0.00916030534351145,after 6mo
202210,Maguey,15,62,sand-rubble,0.46081424936386767,after 6mo
202210,Maguey,15,62,seagrass,0.007888040712468193,after 6mo
202210,Maguey,15,62,tools,0.015267175572519083,after 6mo
202210,Maguey,15,63,coral,0.017543859649122806,after 6mo
202210,Maguey,15,63,gorgonian,0.028362573099415204,after 6mo
202210,Maguey,15,63,algae,0.4125730994152047,after 6mo
202210,Maguey,15,63,other,0.0011695906432748538,after 6mo
202210,Maguey,15,63,sponge,0.013742690058479532,after 6mo
202210,Maguey,15,63,sand-rubble,0.5078947368421053,after 6mo
202210,Maguey,15,63,seagrass,5.847953216374269e-4,after 6mo
202210,Maguey,15,63,tools,0.018128654970760234,after 6mo
202210,Maguey,15,64,coral,0.012280701754385965,after 6mo
202210,Maguey,15,64,gorgonian,0.021303258145363407,after 6mo
202210,Maguey,15,64,algae,0.4338345864661654,after 6mo
202210,Maguey,15,64,other,0.0010025062656641604,after 6mo
202210,Maguey,15,64,sponge,0.009523809523809525,after 6mo
202210,Maguey,15,64,sand-rubble,0.4949874686716792,after 6mo
202210,Maguey,15,64,seagrass,0.0012531328320802004,after 6mo
202210,Maguey,15,64,tools,0.02581453634085213,after 6mo
202210,Maguey,17,89,coral,0.009375,after 6mo
202210,Maguey,17,89,gorgonian,0.011979166666666667,after 6mo
202210,Maguey,17,89,algae,0.18723958333333332,after 6mo
202210,Maguey,17,89,other,0.0049479166666666664,after 6mo
202210,Maguey,17,89,sponge,0.011458333333333333,after 6mo
202210,Maguey,17,89,sand-rubble,0.7627604166666667,after 6mo
202210,Maguey,17,89,tools,0.012239583333333333,after 6mo
202210,Maguey,17,90,coral,0.006060606060606061,after 6mo
202210,Maguey,17,90,gorgonian,0.008181818181818182,after 6mo
202210,Maguey,17,90,algae,0.1484848484848485,after 6mo
202210,Maguey,17,90,other,0.0030303030303030303,after 6mo
202210,Maguey,17,90,sponge,0.011818181818181818,after 6mo
202210,Maguey,17,90,sand-rubble,0.806969696969697,after 6mo
202210,Maguey,17,90,tools,0.015454545454545455,after 6mo
202210,Maguey,17,91,coral,0.005291005291005291,after 6mo
202210,Maguey,17,91,gorgonian,0.0050264550264550265,after 6mo
202210,Maguey,17,91,algae,0.09312169312169312,after 6mo
202210,Maguey,17,91,other,0.0026455026455026454,after 6mo
202210,Maguey,17,91,sponge,0.014021164021164021,after 6mo
202210,Maguey,17,91,sand-rubble,0.8701058201058202,after 6mo
202210,Maguey,17,91,tools,0.009788359788359789,after 6mo
202210,Maguey,17,92,coral,0.007713498622589532,after 6mo
202210,Maguey,17,92,gorgonian,0.007988980716253443,after 6mo
202210,Maguey,17,92,algae,0.14214876033057852,after 6mo
202210,Maguey,17,92,other,0.0024793388429752068,after 6mo
202210,Maguey,17,92,sponge,0.017079889807162536,after 6mo
202210,Maguey,17,92,sand-rubble,0.8107438016528926,after 6mo
202210,Maguey,17,92,tools,0.011845730027548209,after 6mo
202210,Maguey,28,73,coral,0.011548556430446194,after 6mo
202210,Maguey,28,73,gorgonian,0.03517060367454068,after 6mo
202210,Maguey,28,73,algae,0.3188976377952756,after 6mo
202210,Maguey,28,73,other,0.0026246719160104987,after 6mo
202210,Maguey,28,73,sponge,0.009973753280839895,after 6mo
202210,Maguey,28,73,sand-rubble,0.5461942257217848,after 6mo
202210,Maguey,28,73,seagrass,0.04435695538057743,after 6mo
202210,Maguey,28,73,tools,0.031233595800524934,after 6mo
202210,Maguey,28,74,coral,0.008888888888888889,after 6mo
202210,Maguey,28,74,gorgonian,0.006349206349206349,after 6mo
202210,Maguey,28,74,algae,0.2511111111111111,after 6mo
202210,Maguey,28,74,other,0.003492063492063492,after 6mo
202210,Maguey,28,74,sponge,0.01619047619047619,after 6mo
202210,Maguey,28,74,sand-rubble,0.6580952380952381,after 6mo
202210,Maguey,28,74,seagrass,0.03015873015873016,after 6mo
202210,Maguey,28,74,tools,0.025714285714285714,after 6mo
202210,Maguey,28,75,coral,0.006230529595015576,after 6mo
202210,Maguey,28,75,gorgonian,0.01806853582554517,after 6mo
202210,Maguey,28,75,algae,0.21277258566978194,after 6mo
202210,Maguey,28,75,other,0.0021806853582554517,after 6mo
202210,Maguey,28,75,sponge,0.013707165109034268,after 6mo
202210,Maguey,28,75,sand-rubble,0.7355140186915888,after 6mo
202210,Maguey,28,75,tools,0.011526479750778817,after 6mo
202210,Maguey,28,76,coral,0.010280373831775701,after 6mo
202210,Maguey,28,76,gorgonian,0.026168224299065422,after 6mo
202210,Maguey,28,76,algae,0.2177570093457944,after 6mo
202210,Maguey,28,76,other,0.001557632398753894,after 6mo
202210,Maguey,28,76,sponge,0.019937694704049845,after 6mo
202210,Maguey,28,76,sand-rubble,0.5816199376947041,after 6mo
202210,Maguey,28,76,seagrass,0.11931464174454828,after 6mo
202210,Maguey,28,76,tools,0.02336448598130841,after 6mo
202210,Maguey,38,57,coral,0.0015981735159817352,after 6mo
202210,Maguey,38,57,gorgonian,0.0018264840182648401,after 6mo
202210,Maguey,38,57,algae,0.12694063926940638,after 6mo
202210,Maguey,38,57,sponge,0.010958904109589041,after 6mo
202210,Maguey,38,57,sand-rubble,0.8331050228310503,after 6mo
202210,Maguey,38,57,seagrass,0.0182648401826484,after 6mo
202210,Maguey,38,57,tools,0.0073059360730593605,after 6mo
202210,Maguey,38,58,coral,0.005995203836930456,after 6mo
202210,Maguey,38,58,gorgonian,0.0016786570743405275,after 6mo
202210,Maguey,38,58,algae,0.30191846522781773,after 6mo
202210,Maguey,38,58,other,0.0014388489208633094,after 6mo
202210,Maguey,38,58,sponge,0.005275779376498801,after 6mo
202210,Maguey,38,58,sand-rubble,0.649400479616307,after 6mo
202210,Maguey,38,58,seagrass,0.02158273381294964,after 6mo
202210,Maguey,38,58,tools,0.012709832134292566,after 6mo
202210,Maguey,38,59,coral,0.008831908831908831,after 6mo
202210,Maguey,38,59,gorgonian,0.01339031339031339,after 6mo
202210,Maguey,38,59,algae,0.3056980056980057,after 6mo
202210,Maguey,38,59,other,5.698005698005698e-4,after 6mo
202210,Maguey,38,59,sponge,0.008262108262108263,after 6mo
202210,Maguey,38,59,sand-rubble,0.5937321937321938,after 6mo
202210,Maguey,38,59,seagrass,0.04871794871794872,after 6mo
202210,Maguey,38,59,tools,0.020797720797720798,after 6mo
202210,Maguey,38,60,coral,0.0049504950495049506,after 6mo
202210,Maguey,38,60,gorgonian,0.011881188118811881,after 6mo
202210,Maguey,38,60,algae,0.2273927392739274,after 6mo
202210,Maguey,38,60,other,0.0013201320132013201,after 6mo
202210,Maguey,38,60,sponge,0.006270627062706271,after 6mo
202210,Maguey,38,60,sand-rubble,0.66996699669967,after 6mo
202210,Maguey,38,60,seagrass,0.05907590759075908,after 6mo
202210,Maguey,38,60,tools,0.01914191419141914,after 6mo
202210,Maguey,43,65,coral,0.017066666666666667,after 6mo
202210,Maguey,43,65,gorgonian,0.021066666666666668,after 6mo
202210,Maguey,43,65,algae,0.18666666666666668,after 6mo
202210,Maguey,43,65,other,5.333333333333334e-4,after 6mo
202210,Maguey,43,65,sponge,0.013066666666666667,after 6mo
202210,Maguey,43,65,sand-rubble,0.7405333333333334,after 6mo
202210,Maguey,43,65,seagrass,0.004266666666666667,after 6mo
202210,Maguey,43,65,tools,0.0168,after 6mo
202210,Maguey,43,66,coral,0.01046831955922865,after 6mo
202210,Maguey,43,66,gorgonian,0.01046831955922865,after 6mo
202210,Maguey,43,66,algae,0.2159779614325069,after 6mo
202210,Maguey,43,66,other,0.0022038567493112946,after 6mo
202210,Maguey,43,66,sponge,0.013223140495867768,after 6mo
202210,Maguey,43,66,sand-rubble,0.7121212121212122,after 6mo
202210,Maguey,43,66,seagrass,0.017630853994490357,after 6mo
202210,Maguey,43,66,tools,0.01790633608815427,after 6mo
202210,Maguey,43,67,coral,0.010919540229885057,after 6mo
202210,Maguey,43,67,gorgonian,0.02528735632183908,after 6mo
202210,Maguey,43,67,algae,0.18735632183908046,after 6mo
202210,Maguey,43,67,other,0.0017241379310344827,after 6mo
202210,Maguey,43,67,sponge,0.01867816091954023,after 6mo
202210,Maguey,43,67,sand-rubble,0.739367816091954,after 6mo
202210,Maguey,43,67,seagrass,0.008045977011494253,after 6mo
202210,Maguey,43,67,tools,0.008620689655172414,after 6mo
202210,Maguey,43,68,coral,0.00948905109489051,after 6mo
202210,Maguey,43,68,gorgonian,0.016058394160583942,after 6mo
202210,Maguey,43,68,algae,0.14476885644768855,after 6mo
202210,Maguey,43,68,other,0.0024330900243309003,after 6mo
202210,Maguey,43,68,sponge,0.014111922141119221,after 6mo
202210,Maguey,43,68,sand-rubble,0.8014598540145985,after 6mo
202210,Maguey,43,68,seagrass,0.0017031630170316302,after 6mo
202210,Maguey,43,68,tools,0.00997566909975669,after 6mo
202210,Maguey,45,85,coral,0.003482587064676617,after 6mo
202210,Maguey,45,85,gorgonian,0.003233830845771144,after 6mo
202210,Maguey,45,85,algae,0.17786069651741293,after 6mo
202210,Maguey,45,85,other,0.003482587064676617,after 6mo
202210,Maguey,45,85,sponge,0.012935323383084577,after 6mo
202210,Maguey,45,85,sand-rubble,0.7818407960199005,after 6mo
202210,Maguey,45,85,seagrass,2.487562189054726e-4,after 6mo
202210,Maguey,45,85,tools,0.01691542288557214,after 6mo
202210,Maguey,45,86,coral,0.002380952380952381,after 6mo
202210,Maguey,45,86,gorgonian,0.00625,after 6mo
202210,Maguey,45,86,algae,0.2294642857142857,after 6mo
202210,Maguey,45,86,other,0.003869047619047619,after 6mo
202210,Maguey,45,86,sponge,0.0125,after 6mo
202210,Maguey,45,86,sand-rubble,0.7139880952380953,after 6mo
202210,Maguey,45,86,tools,0.03154761904761905,after 6mo
202210,Maguey,45,87,coral,0.008771929824561403,after 6mo
202210,Maguey,45,87,gorgonian,0.0017543859649122807,after 6mo
202210,Maguey,45,87,algae,0.10730994152046784,after 6mo
202210,Maguey,45,87,other,0.003216374269005848,after 6mo
202210,Maguey,45,87,sponge,0.012573099415204679,after 6mo
202210,Maguey,45,87,sand-rubble,0.8517543859649123,after 6mo
202210,Maguey,45,87,tools,0.014619883040935672,after 6mo
202210,Maguey,45,88,coral,0.007713498622589532,after 6mo
202210,Maguey,45,88,gorgonian,0.0027548209366391185,after 6mo
202210,Maguey,45,88,algae,0.13774104683195593,after 6mo
202210,Maguey,45,88,other,0.0022038567493112946,after 6mo
202210,Maguey,45,88,sponge,0.014325068870523415,after 6mo
202210,Maguey,45,88,sand-rubble,0.8203856749311295,after 6mo
202210,Maguey,45,88,tools,0.01487603305785124,after 6mo
202210,Maguey,48,49,coral,0.008872901678657074,after 6mo
202210,Maguey,48,49,gorgonian,0.011750599520383693,after 6mo
202210,Maguey,48,49,algae,0.39616306954436453,after 6mo
202210,Maguey,48,49,other,9.592326139088729e-4,after 6mo
202210,Maguey,48,49,sponge,9.592326139088729e-4,after 6mo
202210,Maguey,48,49,sand-rubble,0.5335731414868106,after 6mo
202210,Maguey,48,49,seagrass,0.022062350119904078,after 6mo
202210,Maguey,48,49,tools,0.02565947242206235,after 6mo
202210,Maguey,48,50,coral,0.006933333333333333,after 6mo
202210,Maguey,48,50,gorgonian,0.016,after 6mo
202210,Maguey,48,50,algae,0.36373333333333335,after 6mo
202210,Maguey,48,50,other,0.0013333333333333333,after 6mo
202210,Maguey,48,50,sponge,0.004,after 6mo
202210,Maguey,48,50,sand-rubble,0.5128,after 6mo
202210,Maguey,48,50,seagrass,0.07066666666666667,after 6mo
202210,Maguey,48,50,tools,0.024533333333333334,after 6mo
202210,Maguey,48,51,coral,0.013813813813813814,after 6mo
202210,Maguey,48,51,gorgonian,0.02252252252252252,after 6mo
202210,Maguey,48,51,algae,0.31141141141141143,after 6mo
202210,Maguey,48,51,other,0.0024024024024024023,after 6mo
202210,Maguey,48,51,sponge,0.003003003003003003,after 6mo
202210,Maguey,48,51,sand-rubble,0.5804804804804805,after 6mo
202210,Maguey,48,51,seagrass,0.045345345345345345,after 6mo
202210,Maguey,48,51,tools,0.021021021021021023,after 6mo
202210,Maguey,48,52,coral,0.007407407407407408,after 6mo
202210,Maguey,48,52,gorgonian,0.00582010582010582,after 6mo
202210,Maguey,48,52,algae,0.3568783068783069,after 6mo
202210,Maguey,48,52,other,7.936507936507937e-4,after 6mo
202210,Maguey,48,52,sponge,0.0015873015873015873,after 6mo
202210,Maguey,48,52,sand-rubble,0.6087301587301587,after 6mo
202210,Maguey,48,52,seagrass,0.006084656084656085,after 6mo
202210,Maguey,48,52,tools,0.012698412698412698,after 6mo
202210,Maguey,73,77,coral,0.03263403263403263,after 6mo
202210,Maguey,73,77,gorgonian,0.04079254079254079,after 6mo
202210,Maguey,73,77,algae,0.22913752913752913,after 6mo
202210,Maguey,73,77,other,0.013053613053613054,after 6mo
202210,Maguey,73,77,sponge,0.05827505827505827,after 6mo
202210,Maguey,73,77,sand-rubble,0.5743589743589743,after 6mo
202210,Maguey,73,77,tools,0.05174825174825175,after 6mo
202210,Maguey,73,78,coral,0.028354978354978355,after 6mo
202210,Maguey,73,78,gorgonian,0.0367965367965368,after 6mo
202210,Maguey,73,78,algae,0.2196969696969697,after 6mo
202210,Maguey,73,78,other,0.008441558441558441,after 6mo
202210,Maguey,73,78,sponge,0.05238095238095238,after 6mo
202210,Maguey,73,78,sand-rubble,0.6032467532467533,after 6mo
202210,Maguey,73,78,seagrass,2.1645021645021645e-4,after 6mo
202210,Maguey,73,78,tools,0.050865800865800864,after 6mo
202210,Maguey,73,79,coral,0.01507936507936508,after 6mo
202210,Maguey,73,79,gorgonian,0.05634920634920635,after 6mo
202210,Maguey,73,79,algae,0.22724867724867726,after 6mo
202210,Maguey,73,79,other,0.020105820105820106,after 6mo
202210,Maguey,73,79,sponge,0.031216931216931216,after 6mo
202210,Maguey,73,79,sand-rubble,0.6166666666666667,after 6mo
202210,Maguey,73,79,tools,0.03333333333333333,after 6mo
202210,Maguey,74,93,coral,0.002864583333333333,after 6mo
202210,Maguey,74,93,gorgonian,0.0026041666666666665,after 6mo
202210,Maguey,74,93,algae,0.20729166666666668,after 6mo
202210,Maguey,74,93,other,0.002864583333333333,after 6mo
202210,Maguey,74,93,sponge,0.016666666666666666,after 6mo
202210,Maguey,74,93,sand-rubble,0.746875,after 6mo
202210,Maguey,74,93,seagrass,2.6041666666666666e-4,after 6mo
202210,Maguey,74,93,tools,0.020572916666666666,after 6mo
202210,Maguey,74,94,coral,0.012295081967213115,after 6mo
202210,Maguey,74,94,gorgonian,0.001912568306010929,after 6mo
202210,Maguey,74,94,algae,0.14863387978142076,after 6mo
202210,Maguey,74,94,other,0.011748633879781421,after 6mo
202210,Maguey,74,94,sponge,0.019398907103825136,after 6mo
202210,Maguey,74,94,sand-rubble,0.7806010928961749,after 6mo
202210,Maguey,74,94,tools,0.02540983606557377,after 6mo
202210,Maguey,74,95,coral,0.012077294685990338,after 6mo
202210,Maguey,74,95,gorgonian,0.004589371980676328,after 6mo
202210,Maguey,74,95,algae,0.20942028985507247,after 6mo
202210,Maguey,74,95,other,0.005314009661835749,after 6mo
202210,Maguey,74,95,sponge,0.02077294685990338,after 6mo
202210,Maguey,74,95,sand-rubble,0.7272946859903382,after 6mo
202210,Maguey,74,95,tools,0.020531400966183576,after 6mo
202210,Maguey,74,96,coral,0.009946236559139785,after 6mo
202210,Maguey,74,96,gorgonian,0.0024193548387096775,after 6mo
202210,Maguey,74,96,algae,0.33306451612903226,after 6mo
202210,Maguey,74,96,other,0.01129032258064516,after 6mo
202210,Maguey,74,96,sponge,0.025268817204301075,after 6mo
202210,Maguey,74,96,sand-rubble,0.5897849462365592,after 6mo
202210,Maguey,74,96,tools,0.028225806451612902,after 6mo
202210,Tampico,01,14,coral,0.01788617886178862,after 6mo
202210,Tampico,01,14,gorgonian,0.024661246612466124,after 6mo
202210,Tampico,01,14,algae,0.36368563685636857,after 6mo
202210,Tampico,01,14,other,0.001084010840108401,after 6mo
202210,Tampico,01,14,sponge,0.01951219512195122,after 6mo
202210,Tampico,01,14,sand-rubble,0.5490514905149051,after 6mo
202210,Tampico,01,14,seagrass,0.002168021680216802,after 6mo
202210,Tampico,01,14,tools,0.02195121951219512,after 6mo
202210,Tampico,01,15,coral,0.027327327327327327,after 6mo
202210,Tampico,01,15,gorgonian,0.026126126126126126,after 6mo
202210,Tampico,01,15,algae,0.23033033033033032,after 6mo
202210,Tampico,01,15,other,0.002702702702702703,after 6mo
202210,Tampico,01,15,sponge,0.022222222222222223,after 6mo
202210,Tampico,01,15,sand-rubble,0.6696696696696697,after 6mo
202210,Tampico,01,15,seagrass,0.0012012012012012011,after 6mo
202210,Tampico,01,15,tools,0.02042042042042042,after 6mo
202210,Tampico,01,16,coral,0.009427609427609427,after 6mo
202210,Tampico,01,16,gorgonian,0.006397306397306397,after 6mo
202210,Tampico,01,16,algae,0.21212121212121213,after 6mo
202210,Tampico,01,16,other,0.00101010101010101,after 6mo
202210,Tampico,01,16,sponge,0.006060606060606061,after 6mo
202210,Tampico,01,16,sand-rubble,0.7505050505050505,after 6mo
202210,Tampico,01,16,seagrass,0.0016835016835016834,after 6mo
202210,Tampico,01,16,tools,0.012794612794612794,after 6mo
202210,Tampico,04,5,coral,0.013550135501355014,after 6mo
202210,Tampico,04,5,gorgonian,0.03902439024390244,after 6mo
202210,Tampico,04,5,algae,0.34905149051490514,after 6mo
202210,Tampico,04,5,sponge,0.011111111111111112,after 6mo
202210,Tampico,04,5,sand-rubble,0.5143631436314363,after 6mo
202210,Tampico,04,5,seagrass,0.034959349593495934,after 6mo
202210,Tampico,04,5,tools,0.037940379403794036,after 6mo
202210,Tampico,04,6,coral,0.027301587301587302,after 6mo
202210,Tampico,04,6,gorgonian,0.12476190476190477,after 6mo
202210,Tampico,04,6,algae,0.3279365079365079,after 6mo
202210,Tampico,04,6,other,3.1746031746031746e-4,after 6mo
202210,Tampico,04,6,sponge,0.006984126984126984,after 6mo
202210,Tampico,04,6,sand-rubble,0.4568253968253968,after 6mo
202210,Tampico,04,6,seagrass,0.004761904761904762,after 6mo
202210,Tampico,04,6,tools,0.051111111111111114,after 6mo
202210,Tampico,04,7,coral,0.04139784946236559,after 6mo
202210,Tampico,04,7,gorgonian,0.09489247311827957,after 6mo
202210,Tampico,04,7,algae,0.4268817204301075,after 6mo
202210,Tampico,04,7,other,5.376344086021505e-4,after 6mo
202210,Tampico,04,7,sponge,0.010752688172043012,after 6mo
202210,Tampico,04,7,sand-rubble,0.3333333333333333,after 6mo
202210,Tampico,04,7,seagrass,0.0016129032258064516,after 6mo
202210,Tampico,04,7,tools,0.09059139784946237,after 6mo
202210,Tampico,04,8,coral,0.023076923076923078,after 6mo
202210,Tampico,04,8,gorgonian,0.07756410256410257,after 6mo
202210,Tampico,04,8,algae,0.36730769230769234,after 6mo
202210,Tampico,04,8,sponge,0.003205128205128205,after 6mo
202210,Tampico,04,8,sand-rubble,0.453525641025641,after 6mo
202210,Tampico,04,8,seagrass,0.0125,after 6mo
202210,Tampico,04,8,tools,0.06282051282051282,after 6mo
202210,Tampico,20,9,coral,0.029498525073746312,after 6mo
202210,Tampico,20,9,gorgonian,0.07787610619469026,after 6mo
202210,Tampico,20,9,algae,0.307669616519174,after 6mo
202210,Tampico,20,9,other,0.0035398230088495575,after 6mo
202210,Tampico,20,9,sponge,0.010619469026548672,after 6mo
202210,Tampico,20,9,sand-rubble,0.5203539823008849,after 6mo
202210,Tampico,20,9,seagrass,0.0011799410029498525,after 6mo
202210,Tampico,20,9,tools,0.04926253687315634,after 6mo
202210,Tampico,20,10,coral,0.03766937669376694,after 6mo
202210,Tampico,20,10,gorgonian,0.06666666666666667,after 6mo
202210,Tampico,20,10,algae,0.40487804878048783,after 6mo
202210,Tampico,20,10,other,0.002981029810298103,after 6mo
202210,Tampico,20,10,sponge,0.011924119241192412,after 6mo
202210,Tampico,20,10,sand-rubble,0.3926829268292683,after 6mo
202210,Tampico,20,10,seagrass,8.130081300813008e-4,after 6mo
202210,Tampico,20,10,tools,0.08238482384823849,after 6mo
202210,Tampico,20,11,coral,0.022916666666666665,after 6mo
202210,Tampico,20,11,gorgonian,0.028385416666666666,after 6mo
202210,Tampico,20,11,algae,0.4544270833333333,after 6mo
202210,Tampico,20,11,other,0.0020833333333333333,after 6mo
202210,Tampico,20,11,sponge,0.008072916666666667,after 6mo
202210,Tampico,20,11,sand-rubble,0.45364583333333336,after 6mo
202210,Tampico,20,11,seagrass,0.0049479166666666664,after 6mo
202210,Tampico,20,11,tools,0.025520833333333333,after 6mo
202210,Tampico,20,12,coral,0.018518518518518517,after 6mo
202210,Tampico,20,12,gorgonian,0.041595441595441596,after 6mo
202210,Tampico,20,12,algae,0.452991452991453,after 6mo
202210,Tampico,20,12,other,0.003418803418803419,after 6mo
202210,Tampico,20,12,sponge,0.010541310541310541,after 6mo
202210,Tampico,20,12,sand-rubble,0.4133903133903134,after 6mo
202210,Tampico,20,12,seagrass,0.002849002849002849,after 6mo
202210,Tampico,20,12,tools,0.05669515669515669,after 6mo
202210,Tampico,22,33,coral,0.015789473684210527,after 6mo
202210,Tampico,22,33,gorgonian,0.03274853801169591,after 6mo
202210,Tampico,22,33,algae,0.4190058479532164,after 6mo
202210,Tampico,22,33,other,0.0020467836257309943,after 6mo
202210,Tampico,22,33,sponge,0.007894736842105263,after 6mo
202210,Tampico,22,33,sand-rubble,0.40350877192982454,after 6mo
202210,Tampico,22,33,seagrass,0.07485380116959064,after 6mo
202210,Tampico,22,33,tools,0.044152046783625734,after 6mo
202210,Tampico,22,34,coral,0.019696969696969695,after 6mo
202210,Tampico,22,34,gorgonian,0.031212121212121212,after 6mo
202210,Tampico,22,34,algae,0.47484848484848485,after 6mo
202210,Tampico,22,34,other,0.0015151515151515152,after 6mo
202210,Tampico,22,34,sponge,0.005151515151515152,after 6mo
202210,Tampico,22,34,sand-rubble,0.41575757575757577,after 6mo
202210,Tampico,22,34,seagrass,0.004242424242424243,after 6mo
202210,Tampico,22,34,tools,0.04757575757575758,after 6mo
202210,Tampico,22,35,coral,0.02666666666666667,after 6mo
202210,Tampico,22,35,gorgonian,0.03396825396825397,after 6mo
202210,Tampico,22,35,algae,0.5441269841269841,after 6mo
202210,Tampico,22,35,other,3.1746031746031746e-4,after 6mo
202210,Tampico,22,35,sponge,0.008253968253968255,after 6mo
202210,Tampico,22,35,sand-rubble,0.2914285714285714,after 6mo
202210,Tampico,22,35,seagrass,0.014603174603174604,after 6mo
202210,Tampico,22,35,tools,0.08063492063492063,after 6mo
202210,Tampico,22,36,coral,0.01782178217821782,after 6mo
202210,Tampico,22,36,gorgonian,0.03333333333333333,after 6mo
202210,Tampico,22,36,algae,0.5528052805280528,after 6mo
202210,Tampico,22,36,sponge,0.0049504950495049506,after 6mo
202210,Tampico,22,36,sand-rubble,0.2702970297029703,after 6mo
202210,Tampico,22,36,seagrass,0.06402640264026403,after 6mo
202210,Tampico,22,36,tools,0.05676567656765676,after 6mo
202210,Tampico,24,29,coral,0.047747747747747746,after 6mo
202210,Tampico,24,29,gorgonian,0.0987987987987988,after 6mo
202210,Tampico,24,29,algae,0.4285285285285285,after 6mo
202210,Tampico,24,29,other,0.0015015015015015015,after 6mo
202210,Tampico,24,29,sponge,0.01021021021021021,after 6mo
202210,Tampico,24,29,sand-rubble,0.34024024024024024,after 6mo
202210,Tampico,24,29,seagrass,0.0024024024024024023,after 6mo
202210,Tampico,24,29,tools,0.07057057057057058,after 6mo
202210,Tampico,24,30,coral,0.020370370370370372,after 6mo
202210,Tampico,24,30,gorgonian,0.03950617283950617,after 6mo
202210,Tampico,24,30,algae,0.47962962962962963,after 6mo
202210,Tampico,24,30,other,9.25925925925926e-4,after 6mo
202210,Tampico,24,30,sponge,0.0070987654320987656,after 6mo
202210,Tampico,24,30,sand-rubble,0.4212962962962963,after 6mo
202210,Tampico,24,30,seagrass,0.0012345679012345679,after 6mo
202210,Tampico,24,30,tools,0.029938271604938272,after 6mo
202210,Tampico,24,31,coral,0.013271604938271606,after 6mo
202210,Tampico,24,31,gorgonian,0.024074074074074074,after 6mo
202210,Tampico,24,31,algae,0.4462962962962963,after 6mo
